gorev_id,gorev_adi,kosu_id,frame_id,goreli_goruntu_yolu,frame_durumu,model_surumu,soguk_baslangic,oturum_kurulum_suresi,surec_kare_sirasi,karo_sayisi,tespit_sayisi,hata_sinifi,kuyruk_bekleme,goruntu_okuma,karolama,onnx_cikarim,nms_koordinat,db_yazma,frame_toplam,uctan_uca_sure,kosu_gorev_adi,kosu_gorev_id,kosu_kosu_id,kosu_model_surumu,kosu_model_cercevesi,kosu_onnx_sha256,kosu_onnx_model_yolu,kosu_goruntu_dizini,kosu_olcum_yolu,kosu_olcum_secenegi,kosu_store_floor,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
7,olcum-onnx-sure-20260912-142859,5,228,data/heridal/test/images/train_VRD_3113_JPG.rf.14a826ead55e54f9d92a9bbae797e9eb.jpg,done,model512-onnx,hayir,0.0,26,80,2,,572.3446,11.4566,0.0001,9.4271,0.4212,0.0185,21.3421,21.3421,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,229,data/heridal/test/images/train_VRD_3114_JPG.rf.9a147f84039ceca3b663a3920ddea0cf.jpg,done,model512-onnx,hayir,0.0,27,80,0,,592.3764,11.9065,0.0001,7.6144,0.3319,0.013,19.8929,19.8929,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,230,data/heridal/test/images/train_VRD_3115_JPG.rf.531055216bbe5043677536f9eadf160a.jpg,done,model512-onnx,hayir,0.0,27,80,2,,593.6916,11.8347,0.0001,8.1933,0.3384,0.0144,20.3913,20.3914,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,231,data/heridal/test/images/train_VRD_3116_JPG.rf.32f5e658d3e3e927950ac4fd51d47684.jpg,done,model512-onnx,hayir,0.0,28,80,2,,612.2739,12.0955,0.0001,7.7915,0.3386,0.0123,20.2509,20.251,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,232,data/heridal/test/images/train_VRD_3117_JPG.rf.8ab5844cce96fa9c14d6df69b76ccd99.jpg,done,model512-onnx,hayir,0.0,28,80,1,,614.1246,11.9998,0.0001,8.0658,0.3775,0.0221,20.4814,20.4814,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,233,data/heridal/test/images/train_VRD_3118_JPG.rf.42c87f17626f4343222624a0dd95b3b2.jpg,done,model512-onnx,hayir,0.0,29,80,2,,632.536,11.597,0.0,8.0875,0.3948,0.007,20.1032,20.1032,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,234,data/heridal/test/images/train_VRD_3119_JPG.rf.eee2ed354418a8bb7f151005a387e891.jpg,done,model512-onnx,hayir,0.0,29,80,1,,634.6517,12.3957,0.0001,7.0538,0.2946,0.0219,19.8021,19.8022,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,235,data/heridal/test/images/train_VRD_3120_JPG.rf.d5adf526c352ee6ddfedebda9f1cf247.jpg,done,model512-onnx,hayir,0.0,30,80,2,,652.6431,12.0694,0.0,7.1404,0.3327,0.0306,19.5859,19.5859,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,236,data/heridal/test/images/train_VRD_3121_JPG.rf.65694b92ef13c10b2ce4c5ff056df074.jpg,done,model512-onnx,hayir,0.0,30,80,4,,654.4872,11.121,0.0001,7.9006,0.4167,0.0096,19.4857,19.4857,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
7,olcum-onnx-sure-20260912-142859,5,237,data/heridal/test/images/train_VRD_3122_JPG.rf.b5686dc29c278d051a3a1727a8e99068.jpg,done,model512-onnx,hayir,0.0,31,80,3,,672.2708,11.9699,0.0001,9.0503,0.3444,0.0093,21.4287,21.4287,olcum-onnx-sure-20260912-142859,7,5,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:56:27,scripts/19_gercek_onnx_celery_sure.py
