gorev_id,gorev_adi,kosu_id,frame_id,goreli_goruntu_yolu,frame_durumu,model_surumu,soguk_baslangic,oturum_kurulum_suresi,surec_kare_sirasi,surec_id,karo_sayisi,tespit_sayisi,hata_sinifi,kuyruk_bekleme,goruntu_okuma,karolama,onnx_cikarim,nms_koordinat,db_yazma,frame_toplam,uctan_uca_sure,kosu_gorev_adi,kosu_gorev_id,kosu_kosu_id,kosu_model_surumu,kosu_model_cercevesi,kosu_onnx_sha256,kosu_onnx_model_yolu,kosu_goruntu_dizini,kosu_olcum_yolu,kosu_olcum_secenegi,kosu_store_floor,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
10,olcum-onnx-tek-okuma-20260912-153715,8,417,data/heridal/test/images/train_ZRI_2007_JPG.rf.80e11b79e6dead246b35d741fce18b16.jpg,done,model512-onnx,hayir,0.0,38,23,80,31,,588.3474,0.3328,0.0004,25.3413,0.2888,0.0466,26.0508,26.0509,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,418,data/heridal/test/images/train_ZRI_2008_JPG.rf.1f537af4185be73382914fecdb099ac7.jpg,done,model512-onnx,hayir,0.0,39,24,80,24,,589.1704,0.3105,0.0007,24.1198,0.2512,0.0359,24.7693,24.7693,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,419,data/heridal/test/images/train_ZRI_2009_JPG.rf.3a1b822b8e0ae6472b18a24dee3300a8.jpg,done,model512-onnx,hayir,0.0,40,24,80,18,,613.9549,0.2837,0.0004,24.4902,0.2851,0.0273,25.1515,25.1515,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,420,data/heridal/test/images/train_ZRI_2010_JPG.rf.dffe80870459dc66572904359072a194.jpg,done,model512-onnx,hayir,0.0,39,23,80,22,,614.465,0.2209,0.0003,23.7367,0.2971,0.0406,24.3444,24.3444,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,421,data/heridal/test/images/train_ZRI_2011_JPG.rf.0650e1a725e5029a0f5806e9ead4ec01.jpg,done,model512-onnx,hayir,0.0,40,23,80,43,,638.8656,0.2276,0.0004,23.4038,0.3353,0.0385,24.0385,24.0386,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,422,data/heridal/test/images/train_ZRI_2012_JPG.rf.c05e4c2bd31f79c57174d2c7484d907c.jpg,done,model512-onnx,hayir,0.0,41,24,80,71,,639.1146,0.3437,0.0005,23.6685,0.273,0.0284,24.3792,24.3793,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,423,data/heridal/test/images/train_ZRI_2013_JPG.rf.fb6345ef2d790171d3f7e759f7e8a077.jpg,done,model512-onnx,hayir,0.0,41,23,80,75,,662.9473,0.2729,0.0002,23.0267,0.2971,0.0403,23.6771,23.6772,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,424,data/heridal/test/images/train_ZRI_2014_JPG.rf.95f28aeba5b563f69c9b10bbb6758285.jpg,done,model512-onnx,hayir,0.0,42,24,80,53,,663.5112,0.2438,0.0005,22.5565,0.2583,0.02,23.1229,23.1229,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,425,data/heridal/test/images/train_ZRI_2015_JPG.rf.f377a3f68327562d2a7718cc6a1c4022.jpg,done,model512-onnx,hayir,0.0,43,24,80,32,,686.6384,0.1607,0.0009,21.9885,0.2882,0.0597,22.5235,22.5236,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,426,data/heridal/test/images/train_ZRI_2016_JPG.rf.4ddcf0bba1f6f523b5bdb548b5037f06.jpg,done,model512-onnx,hayir,0.0,42,23,80,24,,686.6324,0.1527,0.0003,22.2442,0.32,0.0209,22.7618,22.7618,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,427,data/heridal/test/images/train_ZRI_2017_JPG.rf.b924658b0f4a78544464d8eea0846909.jpg,done,model512-onnx,hayir,0.0,44,24,80,22,,709.2382,0.2288,0.0006,19.9817,0.2545,0.039,20.5674,20.5675,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,428,data/heridal/test/images/train_ZRI_2018_JPG.rf.27cb350cd0ded58a0121e9813680c024.jpg,done,model512-onnx,hayir,0.0,43,23,80,36,,709.4248,0.211,0.0006,20.1632,0.2712,0.0322,20.7105,20.7106,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,429,data/heridal/test/images/train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,done,model512-onnx,hayir,0.0,45,24,80,27,,729.8072,0.2738,0.0008,21.2497,0.2353,0.0364,21.8333,21.8334,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,430,data/heridal/test/images/train_ZRI_2020_JPG.rf.fe7697b61c88cbd4b1212ec7a618942e.jpg,done,model512-onnx,hayir,0.0,44,23,80,23,,730.1634,0.2688,0.0002,22.3317,0.2544,0.0318,22.9229,22.9229,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,431,data/heridal/test/images/train_ZRI_2021_JPG.rf.0acf422827cbc011716ca38b5cc5892d.jpg,done,model512-onnx,hayir,0.0,46,24,80,30,,751.6684,0.3165,0.0006,18.6273,0.2931,0.0375,19.3206,19.3206,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,432,data/heridal/test/images/train_ZRI_2022_JPG.rf.afe9ce3ac8fd51e28fc46734dc3d4db5.jpg,done,model512-onnx,hayir,0.0,45,23,80,10,,753.1175,0.3139,0.0002,19.2918,0.2728,0.0122,19.9278,19.9278,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,433,data/heridal/test/images/train_ZRI_2023_JPG.rf.22a40d9e64542136b8adc0938d870534.jpg,done,model512-onnx,hayir,0.0,47,24,80,17,,771.0275,0.2747,0.0004,17.7348,0.246,0.026,18.3248,18.3249,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,434,data/heridal/test/images/train_ZRI_2024_JPG.rf.34d34a2e83f81ad9b0acaff5a330cad8.jpg,done,model512-onnx,hayir,0.0,46,23,80,30,,773.0735,0.2213,0.0003,16.8053,0.2446,0.0114,17.3308,17.3309,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,435,data/heridal/test/images/train_ZRI_2025_JPG.rf.67fe730a69c4e3e025dac0ba8a60f0bd.jpg,done,model512-onnx,hayir,0.0,48,24,80,29,,789.4017,0.2336,0.0006,16.1953,0.2383,0.0392,16.74,16.7401,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,436,data/heridal/test/images/train_ZRI_2026_JPG.rf.244d506f042253e60c59419f79524686.jpg,done,model512-onnx,hayir,0.0,47,23,80,22,,790.4116,0.2739,0.0002,15.7533,0.2169,0.0156,16.3098,16.3099,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,437,data/heridal/test/images/train_ZRI_2027_JPG.rf.20f6586039a8c1a6dc397e439913444e.jpg,done,model512-onnx,hayir,0.0,49,24,80,31,,806.1777,0.2574,0.0004,15.5101,0.2151,0.025,16.0438,16.0439,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,438,data/heridal/test/images/train_ZRI_2028_JPG.rf.db47a839f5e1f87c7602db7e8ec148b9.jpg,done,model512-onnx,hayir,0.0,48,23,80,16,,806.7577,0.2277,0.0002,15.285,0.2054,0.0139,15.7841,15.7841,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,439,data/heridal/test/images/train_ZRI_2029_JPG.rf.7b352d771a36f6ad3f74519584833482.jpg,done,model512-onnx,hayir,0.0,50,24,80,11,,822.2348,0.2606,0.0008,15.1507,0.2088,0.0442,15.7048,15.7048,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,440,data/heridal/test/images/train_ZRI_2030_JPG.rf.f5be72b3ce51a5abe5717ec467beb983.jpg,done,model512-onnx,hayir,0.0,49,23,80,11,,822.5658,0.2457,0.0004,15.2323,0.2198,0.0129,15.7536,15.7537,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,441,data/heridal/test/images/train_ZRI_2031_JPG.rf.6637eeede974d137c26c06f05e71de95.jpg,done,model512-onnx,hayir,0.0,51,24,80,32,,837.9669,0.2363,0.0007,14.2229,0.2069,0.0232,14.7327,14.7328,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,442,data/heridal/test/images/train_ZRI_2032_JPG.rf.49927cb43742154fd5f0f8aa302575b6.jpg,done,model512-onnx,hayir,0.0,50,23,80,25,,838.3451,0.2298,0.0003,14.5844,0.2433,0.0322,15.1402,15.1403,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
10,olcum-onnx-tek-okuma-20260912-153715,8,443,data/heridal/test/images/train_ZRI_2033_JPG.rf.9a239a616f9277852538bd95edcc770e.jpg,done,model512-onnx,hayir,0.0,52,24,80,35,,852.7219,0.2144,0.0007,15.5639,0.2811,0.0409,16.1405,16.1405,olcum-onnx-tek-okuma-20260912-153715,10,8,model512-onnx,onnx,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/models/model512_best.onnx,data/heridal/test/images,"gercek Celery kuyrugu; gorev fonksiyonu dogrudan cagrilmadi, isi calisan isci yapti (docker compose worker)",TASK_TIMING_LOG=/app/media/zamanlama.jsonl,0.05,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 16:01:39,scripts/19_gercek_onnx_celery_sure.py --gorev-adi olcum-onnx-tek-okuma-20260912-153715 --kare-cikti reports/gercek_onnx_celery_sure_tek_okuma.csv --ozet-cikti reports/gercek_onnx_celery_sure_tek_okuma_ozet.csv
